Fecha y Hora | Usuario | Dominio | IP Remota | Protocolo | Estado
2024-10-10 03:02:45 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 03:02:44 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 03:02:44 | SERVICIO LOCAL | NT AUTHORITY | - | Otro | Éxito
2024-10-10 03:02:44 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 03:02:44 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 03:02:44 | DWM-1 | Window Manager | - | Otro | Éxito
2024-10-10 03:02:44 | DWM-1 | Window Manager | - | Otro | Éxito
2024-10-10 03:02:44 | UMFD-1 | Font Driver Host | - | Otro | Éxito
2024-10-10 03:02:44 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 03:02:44 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 03:02:44 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 03:02:44 | Servicio de red | NT AUTHORITY | - | Otro | Éxito
2024-10-10 03:02:44 | UMFD-0 | Font Driver Host | - | Otro | Éxito
2024-10-10 03:02:44 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 03:02:44 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 03:02:44 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 03:01:37 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 03:01:37 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 03:01:37 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 03:01:37 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 03:01:37 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 03:01:37 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 03:01:33 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 03:01:33 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 03:01:31 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 03:01:31 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 03:01:31 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 03:01:31 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 02:38:43 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 02:38:43 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 02:35:15 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 02:35:15 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 02:17:45 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 02:17:45 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 02:08:45 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 02:08:45 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 02:08:43 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 02:08:43 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 02:01:01 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 02:01:01 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:53:45 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:53:45 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:40:23 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:40:23 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:38:43 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:38:43 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:34:45 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:34:45 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:34:12 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:34:12 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:34:12 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:34:12 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:34:11 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:34:11 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:28:51 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:28:51 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:26:01 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:26:01 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:26:01 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:26:01 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:26:00 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:26:00 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:26:00 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:26:00 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:22:58 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:22:58 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:22:58 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:22:58 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:22:00 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:22:00 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:20:58 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:20:58 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:20:31 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:20:31 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:20:06 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:20:06 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:19:16 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:19:16 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:19:06 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:19:06 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:19:06 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:19:06 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:18:44 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:18:44 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:18:44 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:18:44 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:18:44 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:18:44 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:17:47 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:17:47 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:17:45 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:17:45 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:17:45 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:17:45 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:17:45 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:17:45 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:17:45 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:17:45 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:16:43 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:16:43 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:14:14 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:14:14 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:13:56 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:13:56 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:13:56 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:13:56 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:13:56 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:13:56 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:13:14 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:13:14 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:10:14 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:10:14 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:08:44 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:08:44 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:08:44 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:08:44 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:08:44 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:08:44 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:08:17 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:08:17 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:08:15 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:08:15 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:08:12 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:08:12 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:08:03 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:08:03 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:08:01 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:08:01 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:08:01 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:08:01 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:08:01 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:08:01 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:08:01 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:08:01 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:08:01 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:08:01 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:07:51 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:07:51 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:04:53 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:04:53 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:04:53 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:04:53 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:04:13 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:04:13 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:52 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:52 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:52 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:52 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:49 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:49 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:48 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:48 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:48 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:48 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:47 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:47 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:45 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:45 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:45 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:45 | bufon53@live.cl | MicrosoftAccount | - | Otro | Éxito
2024-10-10 01:03:45 | bufon53@live.cl | MicrosoftAccount | - | Otro | Éxito
2024-10-10 01:03:45 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:45 | bufon53@live.cl | MicrosoftAccount | 127.0.0.1 | Otro | Éxito
2024-10-10 01:03:45 | bufon53@live.cl | MicrosoftAccount | 127.0.0.1 | Otro | Éxito
2024-10-10 01:03:44 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:44 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:43 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:43 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:43 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:43 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:43 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:43 | bufon53@live.cl | MicrosoftAccount | 127.0.0.1 | Otro | Éxito
2024-10-10 01:03:43 | bufon53@live.cl | MicrosoftAccount | 127.0.0.1 | Otro | Éxito
2024-10-10 01:03:43 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:43 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:43 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:43 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:42 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:42 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:42 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:42 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:42 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:42 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:42 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:42 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:42 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:42 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:42 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:42 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:42 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:42 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:42 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:42 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:42 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:42 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:42 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:42 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:42 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:42 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:42 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:42 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:42 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:42 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:42 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:42 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:42 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:42 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:42 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:42 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:42 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:42 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:42 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:42 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:42 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:42 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:42 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:42 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:42 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:42 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:41 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:41 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:41 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:41 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:41 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:41 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:41 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:41 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:41 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:41 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:41 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:41 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:41 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:41 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:41 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:41 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:41 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:41 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:41 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:41 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:41 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:41 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:41 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:41 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:41 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:41 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:41 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:41 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:41 | SERVICIO LOCAL | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:41 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:41 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:41 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:41 | DWM-1 | Window Manager | - | Otro | Éxito
2024-10-10 01:03:41 | DWM-1 | Window Manager | - | Otro | Éxito
2024-10-10 01:03:41 | UMFD-1 | Font Driver Host | - | Otro | Éxito
2024-10-10 01:03:40 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:40 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:40 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:40 | Servicio de red | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:40 | UMFD-0 | Font Driver Host | - | Otro | Éxito
2024-10-10 01:03:40 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-10 01:03:40 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-10 01:03:40 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-07 09:17:50 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-07 09:17:50 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-07 09:17:49 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-07 09:17:49 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-07 09:17:49 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-07 09:17:49 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-07 09:17:43 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-07 09:17:43 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-07 09:16:29 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-07 09:16:29 | bufon53@live.cl | MicrosoftAccount | - | Otro | Éxito
2024-10-07 09:16:29 | bufon53@live.cl | MicrosoftAccount | - | Otro | Éxito
2024-10-07 09:16:29 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-07 09:16:29 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-07 09:16:29 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-07 09:16:29 | bufon53@live.cl | MicrosoftAccount | 127.0.0.1 | Otro | Éxito
2024-10-07 09:16:29 | bufon53@live.cl | MicrosoftAccount | 127.0.0.1 | Otro | Éxito
2024-10-07 09:16:27 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-07 09:16:27 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-07 09:03:04 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-07 09:03:04 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-07 08:37:27 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-07 08:37:27 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-07 08:33:04 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-07 08:33:04 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-07 08:27:09 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-07 08:27:09 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-07 08:03:04 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-07 08:03:04 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-07 07:36:56 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-07 07:36:56 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-07 07:33:04 | Desconocido | Desconocido | - | Otro | Con Privilegios
2024-10-07 07:33:04 | SYSTEM | NT AUTHORITY | - | Otro | Éxito
2024-10-07 07:27:09 | Desconocido | Desconocido | - | Otro | Con Privilegios
